id,XINGBIE,CSNY,HYZK,ZHIYE,ZHICHEN,ZHIWU,XUELI,DWJJLX,DWSSHY,GRJCJS,GRZHZT,GRZHYE,GRZHSNJZYE,GRZHDNGJYE,GRYJCE,DWYJCE,DKFFE,DKYE,DKLL,label
train_13042,1,268070400,90,90,999,0,99,150,15,6408.0,1,36768.175,12644.01,7642.2,977.52,977.52,250237,166903.6,2.708,1
train_13053,1,483724800,90,90,999,0,99,190,20,4967.0,1,6802.575,2742.4,4071.56,804.6,804.6,125237,75332.91,2.708,1
train_13063,1,31507200,90,90,8,0,99,110,18,5836.0,1,4294.635,237.0,4255.78,908.88,908.88,150237,50526.915,2.979,1
train_13087,2,386438400,90,90,999,0,99,170,7,1871.5,1,516.26,351.07,400.45,318.725,318.725,350237,309532.87,2.708,1
train_13088,2,536428800,90,90,999,0,99,110,5,3973.0,1,32344.32,18799.435,3823.56,685.32,685.32,285237,273837.0,2.708,1
train_13095,1,31507200,90,90,999,0,99,110,8,12811.5,1,40659.07,25051.395,6416.535,1745.94,1745.94,250237,175584.27,2.708,1
train_13115,2,60364800,90,90,999,0,99,190,15,6461.5,1,1730.88,1776.99,218.835,983.94,983.94,350237,243986.915,2.708,1
train_13150,1,70905600,90,90,999,0,99,110,18,9127.5,1,123448.58,94657.53,5573.26,1303.86,1303.86,200237,169223.06,2.708,1
train_13191,2,683650800,90,90,999,0,99,900,16,1192.0,1,2733.705,4570.62,-230.16,351.6,351.6,79737,76361.66,2.708,1
train_13270,1,31507200,90,90,999,0,99,110,18,2743.0,5,237.0,32856.935,237.0,412.42,412.42,57737,744.705,2.708,1
train_13271,1,517935600,90,90,999,0,99,190,9,6810.5,1,12115.385,64137.735,6547.56,1025.82,1025.82,250237,88725.575,2.708,1
train_13274,1,268070400,90,90,999,0,99,190,16,5270.5,1,124174.2,103243.84,6277.2,841.02,841.02,125237,237.0,2.708,1
train_13351,1,625852800,90,90,999,0,99,900,18,6105.0,1,3656.65,391.435,1743.195,941.16,941.16,200237,174125.915,2.708,1
train_13358,1,357494400,90,90,999,0,99,150,10,6729.5,2,9319.09,6917.405,-3265.29,1016.1,1016.1,150237,117968.23,2.979,1
train_13370,2,394300800,90,90,999,0,99,110,18,3989.5,1,10240.36,8697.425,3209.55,687.31,687.31,170237,141351.895,2.708,1
train_13374,2,659980800,90,90,999,0,99,190,15,4898.5,1,1355.76,16468.81,159.68,796.38,796.38,150237,144916.57,2.708,1
train_13388,2,360172800,90,90,999,0,99,190,5,5167.0,1,24202.39,5124.06,4969.8,828.6,828.6,350237,207193.58,2.708,1
train_13400,2,184003200,90,90,999,0,99,900,0,5551.0,1,1512.36,10275.815,-18262.955,874.68,874.68,180237,16922.035,2.708,1
train_13416,1,644166000,90,90,999,0,99,110,18,4044.0,1,39923.815,31786.565,4338.5,693.885,693.885,150237,139285.2,2.708,1
train_13464,1,375984000,90,90,999,0,99,900,9,2355.0,2,248.66,248.485,237.0,491.16,491.16,102737,85011.195,2.708,1
train_13507,2,596908800,90,90,999,0,99,190,16,5460.0,1,1490.52,8998.175,977.455,863.76,863.76,150237,140653.705,2.708,1
train_13510,1,199728000,90,90,999,0,99,110,18,2142.0,1,11295.48,9265.815,695.905,465.6,465.6,250237,212224.29,2.708,1
train_13524,1,657388800,90,90,999,0,99,190,5,12811.5,1,43192.285,46696.275,-9883.62,1745.94,1745.94,75237,66802.88,2.708,1
train_13525,1,207676800,90,90,999,0,99,900,15,7688.5,1,2025.36,9224.325,-941.155,1131.18,1131.18,300237,268085.015,2.708,1
train_13556,2,525884400,90,90,999,0,99,900,16,12751.0,1,10712.42,12304.47,-23324.98,1738.68,1738.68,125237,237.0,2.708,1
train_13558,1,204998400,90,90,999,0,99,110,18,5372.0,1,237.0,1093.78,228.83,853.25,853.25,300237,245518.065,2.708,1
train_13571,2,478454400,90,90,999,0,99,900,16,12734.5,1,21437.02,13552.155,3233.525,1736.7,1736.7,150237,131382.18,2.708,1
train_13591,2,399657600,90,90,999,0,99,150,15,5427.5,1,4113.605,57441.175,1468.57,859.86,859.86,79237,66568.555,2.708,1
train_13613,1,599587200,90,90,999,0,99,110,12,5577.5,1,11243.37,2491.605,3176.12,877.86,877.86,125237,108504.21,2.708,1
train_13616,1,417974400,90,90,999,0,99,190,20,5498.0,1,28987.7,18923.635,1541.795,868.32,868.32,250237,203709.185,2.708,1
train_13629,1,31507200,90,90,999,0,99,110,18,6644.5,1,237.0,274.22,224.98,1005.94,1005.94,340237,196678.28,2.708,1
train_13641,1,431193600,90,90,999,0,99,150,10,7433.0,1,58490.48,29808.22,7145.16,1100.52,1100.52,230237,187902.19,2.708,1
train_13650,1,63043200,90,90,999,0,99,110,18,5024.0,1,7337.845,65287.965,4797.03,811.445,811.445,150237,113987.0,2.708,1
train_13657,1,644166000,90,90,999,0,99,110,8,3660.0,1,28045.755,20053.49,3523.08,647.76,647.76,100237,86929.335,2.708,1
train_13674,1,391708800,90,90,999,0,99,110,14,4385.5,1,12542.905,10827.945,4219.56,734.82,734.82,150237,30368.135,2.708,1
train_13677,2,349804800,90,90,999,0,99,150,4,1737.0,1,387.0,246.745,235.75,312.0,312.0,233737,186069.875,2.708,1
train_13678,2,31507200,90,90,999,0,99,141,6,2825.0,2,237.0,869.855,234.795,547.56,547.56,105237,28804.315,2.979,1
train_13694,1,323366400,90,90,999,0,99,170,3,1237.0,2,7622.385,7511.45,237.0,307.0,307.0,135237,109146.81,2.708,1
train_13709,2,599587200,90,90,999,0,99,900,16,9619.0,1,53218.44,49655.675,41.83,1362.84,1362.84,150237,142274.835,2.708,1
train_13715,2,31507200,90,90,999,0,99,900,15,7560.5,1,3110.665,15368.645,1097.83,1115.82,1115.82,260237,75845.085,2.979,1
train_13717,1,441734400,90,90,999,0,99,190,15,5974.5,1,2806.105,1784.47,522.52,925.5,925.5,300237,269887.835,2.708,1
train_13720,2,452188800,90,90,999,0,99,190,12,5058.0,1,14266.57,47360.56,3997.02,815.52,815.52,83237,19483.955,2.708,1
train_13753,1,481132800,90,90,999,0,99,110,12,5447.0,1,16990.115,6417.73,-1819.5,862.2,862.2,200237,237.0,2.708,1
train_13754,1,141840000,90,90,999,0,99,150,14,1192.0,1,562.895,9387.21,-10342.8,284.75,284.75,84237,75811.495,2.979,1
train_13763,1,517935600,90,17,8,0,99,900,0,2281.5,2,266.255,237.0,237.0,339.225,339.225,150237,110140.95,2.708,1
train_13787,2,1330531200,90,90,999,0,99,110,18,4974.5,1,20046.125,12475.605,2191.805,805.51,805.51,250237,149486.545,2.708,1
train_13802,2,473356800,90,90,999,0,99,110,16,3864.0,1,4447.875,31630.25,3562.32,672.24,672.24,180237,100499.0,2.708,1
train_13810,2,278697600,90,90,999,0,99,110,4,1237.0,1,29787.695,25628.365,1197.0,357.0,357.0,120237,1053.93,2.708,1
train_13812,1,362764800,90,90,999,0,99,190,12,5693.5,1,21645.71,29119.72,7970.64,891.78,891.78,125237,107632.985,2.708,1
train_13820,1,1330531200,90,90,999,0,99,110,18,1710.0,1,12180.93,71454.925,-73766.075,413.76,413.76,150237,73867.62,2.708,1
train_13823,1,265478400,90,90,999,0,99,110,12,5013.0,1,237.0,1068.07,-918.525,810.12,810.12,125237,105827.375,2.708,1
train_13826,2,31507200,90,90,999,0,99,110,18,4807.5,1,5138.94,21741.11,-28482.48,785.505,785.505,125237,3213.91,2.708,1
train_13866,1,31507200,90,90,999,0,99,900,16,10629.0,1,2731.08,2350.555,568.075,1484.04,1484.04,200237,118508.94,2.708,1
train_13880,1,299606400,90,90,999,0,99,190,18,3583.0,1,1040.04,1094.235,227.13,638.52,638.52,325237,253466.255,2.708,1
train_13899,1,31507200,90,90,999,0,99,110,18,6438.5,1,27966.01,18075.96,8128.86,981.195,981.195,175237,27680.295,2.708,1
train_13927,1,294336000,90,90,999,0,99,900,14,12811.5,1,74078.48,31799.105,12308.52,1745.94,1745.94,200237,168755.465,2.708,1
train_13934,2,536428800,90,90,999,0,99,190,15,4447.5,1,65662.0,48752.675,4279.08,742.26,742.26,190237,170116.32,2.708,1
train_13965,2,567964800,90,90,999,0,99,110,18,3487.5,1,32146.44,15845.12,3660.56,627.1,627.1,150237,147460.725,2.708,1
train_13991,2,31507200,90,90,999,0,99,110,16,6132.0,1,5709.24,18302.315,-9144.605,944.4,944.4,250237,118624.525,2.708,1
train_13994,1,31507200,90,90,999,0,99,150,15,9127.5,1,73163.64,61447.17,4571.64,1303.86,1303.86,213737,164561.87,2.708,1
train_13995,2,615222000,90,90,999,0,99,900,6,1587.0,2,335.61,334.13,237.0,331.5,331.5,43237,36794.8,2.708,1
train_14000,1,499622400,90,90,999,0,99,110,18,5054.5,1,15897.745,31075.785,3418.765,815.135,815.135,150237,60523.5,2.708,1
train_14009,1,265478400,90,90,999,0,99,110,8,12811.5,1,30900.905,15748.04,8997.42,1745.94,1745.94,125237,101007.38,2.708,1
train_14019,2,746812800,90,90,999,0,99,110,15,3155.5,1,1907.16,16716.97,4025.76,587.22,587.22,150237,118852.93,2.708,1
train_14024,2,289065600,90,90,999,0,99,150,15,5264.5,1,32909.37,28102.895,4047.555,840.3,840.3,125237,101137.235,2.708,1
train_14046,2,425836800,90,90,999,0,99,110,13,4681.0,1,17176.29,56976.705,10448.04,770.28,770.28,125237,237.0,2.292,1
train_14067,1,31507200,90,90,999,0,99,110,17,5968.5,1,11060.1,5798.8,1623.625,924.78,924.78,200237,55165.165,2.708,1
train_14071,2,457459200,90,90,999,0,99,150,15,5376.5,1,13924.19,5799.765,3475.88,853.74,853.74,150237,74430.98,2.708,1
train_14076,2,478454400,90,90,999,0,99,160,9,3137.0,1,21354.6,17426.99,3021.0,585.0,585.0,125237,93015.67,2.708,1
train_14083,1,578415600,90,90,999,0,99,200,5,4253.5,1,1200.96,22490.67,69.96,718.98,718.98,350237,319712.88,2.708,1
train_14088,2,636220800,90,90,999,0,99,110,12,4023.5,1,7823.22,25180.735,2266.34,691.38,691.38,100237,57611.34,2.708,1
train_14091,1,436464000,90,90,999,0,99,110,8,12811.5,1,26829.33,19773.225,12588.87,1745.94,1745.94,75237,237.0,2.708,1
train_14110,1,31507200,90,90,999,0,99,900,18,3351.46,5,237.0,43147.355,237.0,610.735,610.735,120237,46738.215,2.708,1
train_14117,1,31507200,90,90,999,0,99,900,15,4579.0,1,26259.57,7474.23,4405.32,758.04,758.04,332737,255445.245,2.708,1
train_14126,2,373392000,90,90,999,0,99,190,17,5102.0,1,72756.63,53279.75,6075.0,820.8,820.8,200237,159852.425,2.708,1
train_14135,2,391708800,90,90,999,0,99,900,17,2924.5,1,882.0,259.52,231.59,559.5,559.5,250237,123433.785,2.708,1
train_14136,1,325958400,90,90,999,0,99,900,14,4457.0,1,7455.97,9698.56,-131.34,659.0,659.0,215237,190657.04,2.708,1
train_14146,1,362764800,90,90,999,0,99,900,16,12811.5,1,6604.935,6805.225,-29109.98,1745.94,1745.94,250237,149026.705,2.708,1
train_14148,2,78768000,90,90,999,0,99,110,16,5023.5,1,7012.62,13332.335,-20167.96,811.38,811.38,85237,4458.2,2.708,1
train_14166,2,423244800,90,90,999,0,99,110,18,4217.0,1,10061.785,10340.72,4057.84,714.6,714.6,159237,237.0,2.708,1
train_14167,1,333907200,90,90,999,0,99,190,16,7109.0,1,1886.28,12912.21,-11457.05,1061.64,1061.64,250237,170616.065,2.708,1
train_14169,2,362764800,90,90,999,0,99,900,16,12811.5,1,10694.335,6210.385,8294.805,1745.94,1745.94,300237,141162.465,2.979,1
train_14174,1,560016000,90,90,999,0,99,130,11,6826.5,1,33181.625,10742.795,6562.92,1027.74,1027.74,300237,270520.765,2.708,1
train_14182,2,570643200,90,90,999,0,99,110,16,6881.5,1,4956.875,13901.65,-552.84,1034.34,1034.34,305237,276705.88,2.708,1
train_14185,1,31507200,90,90,999,0,99,190,18,4919.5,1,1360.8,1403.415,220.65,798.9,798.9,300237,142396.11,2.708,1
train_14194,1,115660800,90,90,999,0,99,110,18,5267.5,1,55303.37,39628.62,2944.04,840.64,840.64,113237,89607.715,2.708,1
train_14200,2,341856000,90,90,999,0,99,190,15,5315.5,1,5564.905,64947.685,-30214.595,846.42,846.42,300237,287135.69,2.979,1
train_14204,2,31507200,90,90,999,0,99,170,15,4146.5,1,237.0,5151.105,-151.025,706.14,706.14,350237,312750.585,2.708,1
train_14224,2,565286400,90,90,999,0,99,900,15,4614.5,1,19891.825,11395.575,2242.96,762.3,762.3,150237,117197.225,2.708,1
train_14231,1,76176000,90,90,999,0,99,190,15,6342.5,1,1702.32,2515.155,218.35,969.66,969.66,300237,42154.115,2.521,1
train_14235,2,560016000,90,90,999,0,99,900,9,4653.5,1,7102.72,15428.795,-1579.02,766.98,766.98,300237,288131.555,2.979,1
train_14243,1,204998400,90,90,999,0,99,110,18,5199.0,1,2655.72,1452.47,1422.695,832.46,832.46,250237,98181.37,2.708,1
train_14261,1,281289600,90,90,999,0,99,190,20,6552.0,1,6224.12,1793.09,3371.515,994.8,994.8,250237,113916.92,2.708,1
train_14299,2,633801600,90,90,999,0,99,190,16,3812.0,1,6611.15,15776.38,4870.2,666.0,666.0,65237,53861.93,2.708,1
train_14315,2,523206000,90,90,999,0,99,190,18,2749.5,1,840.0,876.025,229.6,538.5,538.5,350237,301626.0,2.708,1
train_14323,1,383760000,90,90,999,0,99,150,14,2053.0,1,491.24,511.125,237.435,364.12,364.12,135237,117237.0,2.708,1
train_14339,1,778348800,90,90,999,0,99,190,15,3412.0,1,8283.33,237.0,1387.865,618.0,618.0,150237,148606.56,2.708,1
train_14349,1,546793200,90,90,999,0,99,150,3,1192.0,1,817.6,338.52,619.0,284.75,284.75,239737,154854.225,2.708,1
train_14392,1,486403200,90,90,999,0,99,900,14,4237.0,1,3850.175,2255.195,1022.315,717.0,717.0,150237,126903.76,2.708,1
train_14400,1,31507200,90,90,999,0,99,190,1,6106.5,2,237.0,8196.485,212.915,941.34,941.34,175237,49827.595,2.979,1
train_14422,1,525884400,90,90,999,0,99,110,16,3816.0,1,3042.945,10898.915,-1611.16,666.48,666.48,300237,278333.425,2.708,1
train_14442,1,31507200,90,90,999,0,99,110,15,7522.5,1,64522.825,46185.23,4410.32,1111.26,1111.26,250237,151741.79,2.979,1
train_14446,1,628444800,90,90,999,0,99,150,14,1192.0,2,526.105,237.0,237.0,284.75,284.75,150237,111493.49,2.708,1
train_14450,2,354902400,90,90,999,0,99,900,16,12811.5,1,29736.805,26075.25,-6402.48,1745.94,1745.94,250237,188137.48,2.708,1
train_14471,2,468086400,90,90,999,0,99,900,16,12811.5,1,47422.47,39498.24,8145.44,1745.94,1745.94,140237,85792.635,2.979,1
train_14474,1,373392000,90,90,999,0,99,150,15,6245.0,1,3042.055,250.31,3042.055,957.96,957.96,250237,140948.115,2.708,1
train_14517,1,31507200,90,90,999,0,99,190,17,5448.5,1,18549.03,17847.015,1387.37,862.38,862.38,250237,73822.335,2.708,1
train_14522,1,339177600,90,90,999,0,99,190,20,5017.0,1,2531.4,1414.335,1370.97,810.6,810.6,250237,219337.11,2.708,1
train_14541,1,31507200,90,90,999,0,99,900,6,5577.0,1,37759.48,16101.225,6645.0,877.8,877.8,112737,237.0,2.292,1
train_14552,1,507571200,90,90,999,0,99,190,15,4786.0,1,1328.76,665.34,1325.325,782.88,782.88,150237,144131.54,2.708,1
train_14568,1,415296000,90,90,999,0,99,190,5,8413.5,1,26104.245,16207.725,2960.0,1218.18,1218.18,300237,185757.63,2.708,1
train_14571,1,283968000,90,90,999,0,99,190,16,7210.5,1,16501.74,6466.64,8605.2,1073.82,1073.82,225237,122852.465,2.708,1
train_14593,1,31507200,90,90,999,0,99,190,16,7132.0,1,1853.03,6893.895,642.2,1064.4,1064.4,250237,179792.845,2.708,1
train_14604,2,562694400,90,90,999,0,99,900,15,4533.5,1,5172.505,15228.79,-1138.36,752.58,752.58,150237,130653.745,2.708,1
train_14620,1,34185600,90,90,999,0,99,900,9,12811.5,1,162285.995,119222.13,12308.52,1745.94,1745.94,300237,252462.13,2.708,1
train_14650,2,657388800,90,90,999,0,99,900,16,2101.5,1,27271.905,20234.41,2026.92,460.74,460.74,55237,47909.045,2.708,1
train_14661,1,86716800,90,90,999,0,99,190,4,9439.5,1,31616.82,15490.95,4593.6,1341.3,1341.3,125237,98281.49,2.708,1
train_14687,1,31507200,90,90,999,0,99,110,15,4557.0,1,2310.6,1250.985,1261.81,755.4,755.4,215237,133008.11,2.708,1
train_14725,1,628444800,90,90,999,0,99,150,6,1887.0,1,1063.39,279.805,1062.0,319.5,319.5,125237,111796.15,2.708,1
train_14726,1,57772800,90,90,999,0,99,110,18,5984.5,1,32915.805,19697.64,887.97,926.725,926.725,300237,110935.725,2.979,1
train_14745,2,457459200,90,90,999,0,99,110,16,8418.0,1,7717.08,18738.82,-13376.59,1218.72,1218.72,220237,104125.78,2.979,1
train_14748,2,554742000,90,90,999,0,99,150,14,1192.0,1,370.7,8127.835,-986.81,303.85,303.85,135237,129198.005,2.979,1
train_14760,2,126201600,90,90,999,0,99,110,17,4614.0,1,1698.365,289.285,921.765,762.24,762.24,350237,192252.94,2.708,1
train_14803,2,439056000,90,90,999,0,99,150,15,6547.0,1,1751.4,264.09,1746.945,994.2,994.2,250237,125168.59,2.708,1
train_14807,2,457459200,90,90,999,0,99,190,15,3908.5,1,5684.03,6305.75,561.3,677.58,677.58,150237,129254.79,2.708,1
train_14854,2,591638400,90,90,999,0,99,900,14,7737.0,1,11800.69,2126.51,7437.0,1137.0,1137.0,180237,141237.0,2.708,1
train_14858,1,341856000,90,90,999,0,99,190,15,7278.0,1,9049.38,6555.905,1996.36,1081.92,1081.92,300237,242458.615,2.708,1
train_14859,1,528480000,90,90,999,0,99,190,12,5546.5,1,576.43,1370.755,-711.14,874.14,874.14,125237,107626.065,2.708,1
train_14863,1,694195200,90,90,999,0,99,900,14,5237.0,1,237.0,19752.995,-623.185,637.0,637.0,50237,45082.815,2.708,1
train_14879,1,31507200,90,90,999,0,99,110,15,3765.0,1,1930.44,1155.46,1076.05,660.36,660.36,345237,245980.605,2.708,1
train_14880,2,520527600,90,90,999,0,99,900,16,7480.0,1,40677.92,13136.52,8928.6,1106.16,1106.16,125237,237.0,2.708,1
train_14887,1,504892800,90,90,999,0,99,160,6,2837.0,1,4666.905,315.14,2733.0,549.0,549.0,125237,53972.52,2.708,1
train_14937,2,1041350400,90,90,999,0,99,110,8,3079.0,1,919.08,838.29,231.79,578.04,578.04,150237,124998.23,2.708,1
train_14963,1,270748800,90,90,999,0,99,110,18,2247.0,1,481.36,26478.83,-34681.24,478.2,478.2,125237,19921.03,2.708,1
train_14964,2,225993600,90,90,999,0,99,110,15,4438.0,1,21305.545,4160.78,5278.2,741.12,741.12,250237,237.0,2.708,1
train_14997,2,554742000,90,90,999,0,99,900,16,7393.5,1,237.0,288.395,228.875,1095.78,1095.78,350237,305514.88,2.708,1
train_15007,1,31507200,90,90,999,0,99,900,18,5913.0,1,35741.7,14929.845,4266.84,918.12,918.12,150237,37257.735,2.979,1
train_15040,1,481132800,90,90,999,0,99,150,2,3237.0,1,558.495,553.665,237.0,597.0,597.0,250237,190678.325,2.708,1
train_15041,2,312825600,90,90,999,0,99,900,0,6360.5,1,68468.065,104367.71,-54450.94,971.82,971.82,285237,283653.665,2.979,1
train_15069,1,667756800,90,90,999,0,99,150,11,1142.0,2,301.12,300.155,237.0,300.35,300.35,350237,328513.65,2.708,1
train_15075,2,499622400,90,90,999,0,99,190,15,4458.0,1,2182.56,241.29,2180.07,743.52,743.52,250237,162736.93,2.708,1
train_15089,2,720547200,90,90,999,0,99,150,15,5082.5,1,1010.38,20141.875,-9734.685,818.46,818.46,150237,147233.805,2.708,1
train_15100,1,34185600,90,90,999,0,99,200,2,2914.5,1,2164.8,4005.42,1502.42,558.3,558.3,300237,263327.905,2.708,1
train_15130,2,225993600,90,90,999,0,99,190,14,3189.0,1,650.28,615.82,271.635,443.64,443.64,250237,196203.405,2.708,1
train_15138,1,378662400,90,90,999,0,99,190,15,6575.5,1,28500.11,23824.035,7843.2,997.62,997.62,125237,82181.41,2.708,1
train_15139,1,31507200,90,90,999,0,99,190,15,7018.0,1,33336.15,7843.515,7767.0,1050.72,1050.72,105237,237.0,2.979,1
train_15171,1,49824000,90,90,999,0,99,200,2,2469.5,1,6228.57,6023.53,2380.2,504.9,504.9,150237,138111.92,2.708,1
train_15176,2,241891200,90,90,999,0,99,190,20,4326.5,1,41299.555,27840.07,1482.75,727.74,727.74,250237,161790.185,2.708,1
train_15189,2,549471600,90,90,999,0,99,190,5,4634.5,1,13474.28,8943.42,1692.19,764.7,764.7,125237,79899.865,2.708,1
train_15208,1,465408000,90,90,999,0,99,900,16,9706.5,1,9327.72,63165.095,-81559.505,1373.34,1373.34,300237,276114.66,2.708,1
train_15216,1,136569600,90,90,999,0,99,150,15,5665.0,1,114554.555,90990.865,6750.6,888.36,888.36,150237,122737.0,2.708,1
train_15233,1,1067616000,90,90,999,0,99,110,16,6544.0,1,11253.285,12945.725,870.69,993.84,993.84,205237,192558.545,2.979,1
train_15249,1,184003200,90,90,999,0,99,190,14,7281.5,1,7002.185,7779.73,4224.66,1082.34,1082.34,125237,11232.16,2.708,1
train_15253,2,612630000,90,90,999,0,99,110,16,6688.0,1,9695.03,12429.105,3462.48,1011.12,1011.12,200237,115459.69,2.708,1
train_15256,2,767721600,90,90,999,0,99,190,5,6952.5,1,19480.81,19847.635,6683.88,1042.86,1042.86,150237,140737.0,2.708,1
train_15265,1,341856000,90,90,999,0,99,110,8,12811.5,1,128008.195,92577.355,12308.52,1745.94,1745.94,250237,167196.29,2.708,1
train_15272,1,31507200,90,90,999,0,99,900,18,5329.0,1,65260.475,45963.485,3863.16,848.04,848.04,200237,89803.135,2.708,1
train_15286,1,407520000,90,90,999,0,99,110,12,5120.5,1,29720.2,23375.355,2313.92,823.02,823.02,150237,138454.29,2.708,1
train_15293,1,320688000,90,90,999,0,99,110,12,5547.0,1,58065.205,38379.34,5765.805,874.2,874.2,150237,149737.0,2.979,1
train_15299,1,323366400,90,90,999,0,99,190,15,5121.0,1,3980.79,8753.05,-6673.075,823.08,823.08,250237,220208.935,2.708,1
train_15320,1,31507200,90,90,999,0,99,110,15,5888.5,1,1593.36,1597.905,226.775,915.18,915.18,125237,42569.83,2.708,1
train_15332,1,333907200,90,90,999,0,99,110,15,7174.5,1,23431.83,10761.45,5762.82,1069.5,1069.5,253237,113302.725,2.708,1
train_15334,2,531158400,90,90,999,0,99,900,16,1192.0,1,17150.065,13263.875,1153.8,351.6,351.6,350237,304978.475,2.708,1
train_15342,2,539107200,90,90,999,0,99,190,16,1474.0,1,15411.825,14495.87,-3912.96,385.44,385.44,150237,147351.745,2.979,1
train_15344,2,473356800,90,90,999,0,99,190,20,5844.0,1,51887.625,38608.83,6965.4,909.84,909.84,125237,110763.485,2.708,1
train_15350,2,210355200,90,90,999,0,99,190,16,8405.5,1,4157.88,266.22,4144.13,1217.22,1217.22,350237,281157.95,2.708,1
train_15355,2,347126400,90,90,999,0,99,110,0,9679.5,1,89785.485,53648.495,9169.32,1370.1,1370.1,250237,168292.49,2.708,1
train_15394,1,515260800,90,90,999,0,99,110,18,1542.0,1,39523.55,21886.575,4533.36,393.6,393.6,245237,227700.375,2.979,1
train_15400,1,457459200,90,90,999,0,99,150,12,3887.0,1,14382.8,8836.26,1662.0,419.5,419.5,150237,147075.41,2.979,1
train_15409,2,607363200,90,90,999,0,99,110,17,10532.0,1,15427.14,16481.57,8744.22,1472.4,1472.4,300237,200121.855,2.708,1
train_15470,1,47145600,90,90,999,0,99,110,18,9127.5,1,41740.55,24234.24,3192.435,1303.86,1303.86,125237,61127.295,2.979,1
train_15530,1,633801600,90,90,999,0,99,150,3,4253.5,1,12581.56,14832.745,-123.185,718.98,718.98,150237,127605.755,2.708,1
train_15614,2,320688000,90,90,999,0,99,900,14,5237.0,1,5278.475,2717.37,4237.0,737.0,737.0,224237,114103.765,2.708,1
train_15624,1,31507200,90,90,999,0,99,150,15,7559.5,1,3054.185,1950.53,1063.09,1115.7,1115.7,150237,237.0,2.708,1
train_15641,2,294336000,90,90,999,0,99,110,15,11862.0,1,14227.18,14133.09,8468.0,1632.0,1632.0,300237,237765.305,2.708,1
train_15645,1,688924800,90,90,999,0,99,170,14,4115.0,1,12137.945,9985.17,-2552.68,508.46,508.46,285237,281930.98,2.708,1
train_15662,1,512668800,90,90,999,0,99,900,14,8050.0,1,1487.08,1516.275,276.51,862.04,862.04,300237,143307.225,2.708,1
train_15663,1,31507200,90,90,999,0,99,110,18,6143.0,1,2107.81,1732.905,-2333.32,945.735,945.735,350237,134070.265,2.708,1
train_15719,1,504892800,90,90,999,0,99,190,16,6752.5,1,66703.675,56290.36,3839.58,1018.86,1018.86,150237,137625.005,2.708,1
